Time,Euler_x,Euler_y,RK4_x,RK4_y
308.52,5.15383e-109,2.18684e-91,1.71594e-59,4.66156e-91
308.53,5.16929e-109,2.17153e-91,1.72109e-59,4.62905e-91
308.54,5.1848e-109,2.15633e-91,1.72626e-59,4.59676e-91
308.55,5.20035e-109,2.14123e-91,1.73145e-59,4.56469e-91
308.56,5.21595e-109,2.12625e-91,1.73665e-59,4.53285e-91
308.57,5.2316e-109,2.11136e-91,1.74187e-59,4.50123e-91
308.58,5.24729e-109,2.09658e-91,1.7471e-59,4.46983e-91
308.59,5.26304e-109,2.08191e-91,1.75235e-59,4.43865e-91
308.6,5.27883e-109,2.06733e-91,1.75762e-59,4.40769e-91
308.61,5.29466e-109,2.05286e-91,1.7629e-59,4.37694e-91
308.62,5.31055e-109,2.03849e-91,1.76819e-59,4.34641e-91
308.63,5.32648e-109,2.02422e-91,1.77351e-59,4.31609e-91
308.64,5.34246e-109,2.01005e-91,1.77884e-59,4.28599e-91
308.65,5.35848e-109,1.99598e-91,1.78418e-59,4.25609e-91
308.66,5.37456e-109,1.98201e-91,1.78954e-59,4.2264e-91
308.67,5.39068e-109,1.96814e-91,1.79492e-59,4.19692e-91
308.68,5.40686e-109,1.95436e-91,1.80031e-59,4.16764e-91
308.69,5.42308e-109,1.94068e-91,1.80572e-59,4.13857e-91
308.7,5.43935e-109,1.92709e-91,1.81114e-59,4.1097e-91
308.71,5.45566e-109,1.9136e-91,1.81659e-59,4.08104e-91
308.72,5.47203e-109,1.90021e-91,1.82204e-59,4.05257e-91
308.73,5.48845e-109,1.88691e-91,1.82752e-59,4.0243e-91
308.74,5.50491e-109,1.8737e-91,1.83301e-59,3.99623e-91
308.75,5.52143e-109,1.86058e-91,1.83852e-59,3.96835e-91
308.76,5.53799e-109,1.84756e-91,1.84404e-59,3.94067e-91
308.77,5.5546e-109,1.83463e-91,1.84958e-59,3.91318e-91
308.78,5.57127e-109,1.82178e-91,1.85514e-59,3.88588e-91
308.79,5.58798e-109,1.80903e-91,1.86071e-59,3.85878e-91
308.8,5.60475e-109,1.79637e-91,1.8663e-59,3.83186e-91
308.81,5.62156e-109,1.78379e-91,1.87191e-59,3.80513e-91
308.82,5.63843e-109,1.77131e-91,1.87753e-59,3.77859e-91
308.83,5.65534e-109,1.75891e-91,1.88317e-59,3.75223e-91
308.84,5.67231e-109,1.7466e-91,1.88883e-59,3.72606e-91
308.85,5.68932e-109,1.73437e-91,1.89451e-59,3.70007e-91
308.86,5.70639e-109,1.72223e-91,1.9002e-59,3.67426e-91
308.87,5.72351e-109,1.71017e-91,1.90591e-59,3.64863e-91
308.88,5.74068e-109,1.6982e-91,1.91163e-59,3.62317e-91
308.89,5.7579e-109,1.68631e-91,1.91738e-59,3.5979e-91
308.9,5.77518e-109,1.67451e-91,1.92314e-59,3.5728e-91
308.91,5.7925e-109,1.66279e-91,1.92892e-59,3.54788e-91
308.92,5.80988e-109,1.65115e-91,1.93471e-59,3.52313e-91
308.93,5.82731e-109,1.63959e-91,1.94053e-59,3.49856e-91
308.94,5.84479e-109,1.62811e-91,1.94636e-59,3.47415e-91
308.95,5.86233e-109,1.61672e-91,1.9522e-59,3.44992e-91
308.96,5.87991e-109,1.6054e-91,1.95807e-59,3.42585e-91
308.97,5.89755e-109,1.59416e-91,1.96395e-59,3.40196e-91
308.98,5.91525e-109,1.583e-91,1.96985e-59,3.37823e-91
308.99,5.93299e-109,1.57192e-91,1.97577e-59,3.35466e-91
309,5.95079e-109,1.56092e-91,1.98171e-59,3.33126e-91
309.01,5.96864e-109,1.54999e-91,1.98766e-59,3.30802e-91
309.02,5.98655e-109,1.53914e-91,1.99363e-59,3.28495e-91
309.03,6.00451e-109,1.52837e-91,1.99962e-59,3.26203e-91
309.04,6.02252e-109,1.51767e-91,2.00563e-59,3.23928e-91
309.05,6.04059e-109,1.50705e-91,2.01166e-59,3.21668e-91
309.06,6.05871e-109,1.4965e-91,2.0177e-59,3.19424e-91
309.07,6.07689e-109,1.48602e-91,2.02376e-59,3.17196e-91
309.08,6.09512e-109,1.47562e-91,2.02984e-59,3.14984e-91
309.09,6.1134e-109,1.46529e-91,2.03594e-59,3.12787e-91
309.1,6.13174e-109,1.45503e-91,2.04206e-59,3.10605e-91
309.11,6.15014e-109,1.44485e-91,2.04819e-59,3.08438e-91
309.12,6.16859e-109,1.43473e-91,2.05435e-59,3.06286e-91
309.13,6.18709e-109,1.42469e-91,2.06052e-59,3.0415e-91
309.14,6.20566e-109,1.41472e-91,2.06671e-59,3.02028e-91
309.15,6.22427e-109,1.40482e-91,2.07292e-59,2.99922e-91
309.16,6.24295e-109,1.39498e-91,2.07915e-59,2.97829e-91
309.17,6.26167e-109,1.38522e-91,2.0854e-59,2.95752e-91
309.18,6.28046e-109,1.37552e-91,2.09166e-59,2.93689e-91
309.19,6.2993e-109,1.36589e-91,2.09795e-59,2.9164e-91
309.2,6.3182e-109,1.35633e-91,2.10425e-59,2.89606e-91
309.21,6.33715e-109,1.34684e-91,2.11057e-59,2.87586e-91
309.22,6.35616e-109,1.33741e-91,2.11691e-59,2.8558e-91
309.23,6.37523e-109,1.32805e-91,2.12327e-59,2.83588e-91
309.24,6.39436e-109,1.31875e-91,2.12965e-59,2.81609e-91
309.25,6.41354e-109,1.30952e-91,2.13605e-59,2.79645e-91
309.26,6.43278e-109,1.30035e-91,2.14247e-59,2.77694e-91
309.27,6.45208e-109,1.29125e-91,2.14891e-59,2.75757e-91
309.28,6.47144e-109,1.28221e-91,2.15536e-59,2.73834e-91
309.29,6.49085e-109,1.27324e-91,2.16184e-59,2.71924e-91
309.3,6.51032e-109,1.26432e-91,2.16833e-59,2.70027e-91
309.31,6.52986e-109,1.25547e-91,2.17485e-59,2.68143e-91
309.32,6.54944e-109,1.24668e-91,2.18138e-59,2.66273e-91
309.33,6.56909e-109,1.23796e-91,2.18794e-59,2.64415e-91
309.34,6.5888e-109,1.22929e-91,2.19451e-59,2.62571e-91
309.35,6.60857e-109,1.22069e-91,2.2011e-59,2.60739e-91
309.36,6.62839e-109,1.21214e-91,2.20772e-59,2.5892e-91
309.37,6.64828e-109,1.20366e-91,2.21435e-59,2.57114e-91
309.38,6.66822e-109,1.19523e-91,2.221e-59,2.55321e-91
309.39,6.68823e-109,1.18686e-91,2.22768e-59,2.5354e-91
309.4,6.70829e-109,1.17856e-91,2.23437e-59,2.51771e-91
309.41,6.72842e-109,1.17031e-91,2.24108e-59,2.50015e-91
309.42,6.7486e-109,1.16211e-91,2.24782e-59,2.48271e-91
309.43,6.76885e-109,1.15398e-91,2.25457e-59,2.46539e-91
309.44,6.78915e-109,1.1459e-91,2.26134e-59,2.44819e-91
309.45,6.80952e-109,1.13788e-91,2.26814e-59,2.43112e-91
309.46,6.82995e-109,1.12992e-91,2.27495e-59,2.41416e-91
309.47,6.85044e-109,1.12201e-91,2.28179e-59,2.39732e-91
309.48,6.87099e-109,1.11415e-91,2.28864e-59,2.3806e-91
309.49,6.8916e-109,1.10635e-91,2.29552e-59,2.36399e-91
309.5,6.91228e-109,1.09861e-91,2.30242e-59,2.3475e-91
309.51,6.93302e-109,1.09092e-91,2.30933e-59,2.33112e-91
309.52,6.95382e-109,1.08328e-91,2.31627e-59,2.31486e-91
309.53,6.97468e-109,1.0757e-91,2.32323e-59,2.29872e-91
309.54,6.9956e-109,1.06817e-91,2.33021e-59,2.28268e-91
309.55,7.01659e-109,1.06069e-91,2.33721e-59,2.26676e-91
309.56,7.03764e-109,1.05327e-91,2.34423e-59,2.25095e-91
309.57,7.05875e-109,1.04589e-91,2.35128e-59,2.23524e-91
309.58,7.07993e-109,1.03857e-91,2.35834e-59,2.21965e-91
309.59,7.10117e-109,1.0313e-91,2.36543e-59,2.20417e-91
309.6,7.12247e-109,1.02408e-91,2.37253e-59,2.18879e-91
309.61,7.14384e-109,1.01691e-91,2.37966e-59,2.17353e-91
309.62,7.16527e-109,1.0098e-91,2.38681e-59,2.15836e-91
309.63,7.18676e-109,1.00273e-91,2.39398e-59,2.14331e-91
309.64,7.20832e-109,9.95709e-92,2.40118e-59,2.12836e-91
309.65,7.22995e-109,9.88739e-92,2.40839e-59,2.11351e-91
309.66,7.25164e-109,9.81818e-92,2.41563e-59,2.09877e-91
309.67,7.27339e-109,9.74945e-92,2.42288e-59,2.08413e-91
309.68,7.29521e-109,9.6812e-92,2.43016e-59,2.06959e-91
309.69,7.3171e-109,9.61343e-92,2.43747e-59,2.05515e-91
309.7,7.33905e-109,9.54614e-92,2.44479e-59,2.04082e-91
309.71,7.36107e-109,9.47932e-92,2.45213e-59,2.02658e-91
309.72,7.38315e-109,9.41296e-92,2.4595e-59,2.01245e-91
309.73,7.4053e-109,9.34707e-92,2.46689e-59,1.99841e-91
309.74,7.42752e-109,9.28164e-92,2.4743e-59,1.98447e-91
309.75,7.4498e-109,9.21667e-92,2.48174e-59,1.97062e-91
309.76,7.47215e-109,9.15215e-92,2.48919e-59,1.95688e-91
309.77,7.49457e-109,9.08809e-92,2.49667e-59,1.94323e-91
309.78,7.51705e-109,9.02447e-92,2.50417e-59,1.92967e-91
309.79,7.5396e-109,8.9613e-92,2.5117e-59,1.91621e-91
309.8,7.56222e-109,8.89857e-92,2.51924e-59,1.90285e-91
309.81,7.58491e-109,8.83628e-92,2.52681e-59,1.88957e-91
309.82,7.60766e-109,8.77443e-92,2.5344e-59,1.87639e-91
309.83,7.63048e-109,8.71301e-92,2.54202e-59,1.8633e-91
309.84,7.65338e-109,8.65202e-92,2.54966e-59,1.85031e-91
309.85,7.67634e-109,8.59145e-92,2.55732e-59,1.8374e-91
309.86,7.69936e-109,8.53131e-92,2.565e-59,1.82458e-91
309.87,7.72246e-109,8.47159e-92,2.57271e-59,1.81185e-91
309.88,7.74563e-109,8.41229e-92,2.58044e-59,1.79922e-91
309.89,7.76887e-109,8.3534e-92,2.58819e-59,1.78666e-91
309.9,7.79217e-109,8.29493e-92,2.59597e-59,1.7742e-91
309.91,7.81555e-109,8.23687e-92,2.60377e-59,1.76183e-91
309.92,7.839e-109,8.17921e-92,2.61159e-59,1.74954e-91
309.93,7.86251e-109,8.12195e-92,2.61944e-59,1.73733e-91
309.94,7.8861e-109,8.0651e-92,2.62731e-59,1.72521e-91
309.95,7.90976e-109,8.00864e-92,2.6352e-59,1.71318e-91
309.96,7.93349e-109,7.95258e-92,2.64312e-59,1.70123e-91
309.97,7.95729e-109,7.89692e-92,2.65106e-59,1.68936e-91
309.98,7.98116e-109,7.84164e-92,2.65902e-59,1.67758e-91
309.99,8.0051e-109,7.78675e-92,2.66701e-59,1.66588e-91
310,8.02912e-109,7.73224e-92,2.67503e-59,1.65425e-91
310.01,8.05321e-109,7.67811e-92,2.68306e-59,1.64272e-91
310.02,8.07737e-109,7.62437e-92,2.69112e-59,1.63126e-91
310.03,8.1016e-109,7.571e-92,2.69921e-59,1.61988e-91
310.04,8.1259e-109,7.518e-92,2.70732e-59,1.60858e-91
310.05,8.15028e-109,7.46537e-92,2.71545e-59,1.59736e-91
310.06,8.17473e-109,7.41312e-92,2.72361e-59,1.58622e-91
310.07,8.19926e-109,7.36122e-92,2.73179e-59,1.57515e-91
310.08,8.22385e-109,7.30969e-92,2.74e-59,1.56416e-91
310.09,8.24853e-109,7.25853e-92,2.74823e-59,1.55325e-91
310.1,8.27327e-109,7.20772e-92,2.75649e-59,1.54242e-91
310.11,8.29809e-109,7.15726e-92,2.76477e-59,1.53166e-91
310.12,8.32299e-109,7.10716e-92,2.77308e-59,1.52097e-91
310.13,8.34795e-109,7.05741e-92,2.78141e-59,1.51036e-91
310.14,8.373e-109,7.00801e-92,2.78977e-59,1.49983e-91
310.15,8.39812e-109,6.95895e-92,2.79815e-59,1.48937e-91
310.16,8.42331e-109,6.91024e-92,2.80656e-59,1.47898e-91
310.17,8.44858e-109,6.86187e-92,2.81499e-59,1.46866e-91
310.18,8.47393e-109,6.81384e-92,2.82345e-59,1.45842e-91
310.19,8.49935e-109,6.76614e-92,2.83193e-59,1.44824e-91
310.2,8.52485e-109,6.71878e-92,2.84044e-59,1.43814e-91
310.21,8.55042e-109,6.67175e-92,2.84897e-59,1.42811e-91
310.22,8.57607e-109,6.62504e-92,2.85753e-59,1.41815e-91
310.23,8.6018e-109,6.57867e-92,2.86612e-59,1.40825e-91
310.24,8.62761e-109,6.53262e-92,2.87473e-59,1.39843e-91
310.25,8.65349e-109,6.48689e-92,2.88337e-59,1.38868e-91
310.26,8.67945e-109,6.44148e-92,2.89203e-59,1.37899e-91
310.27,8.70549e-109,6.39639e-92,2.90072e-59,1.36937e-91
310.28,8.7316e-109,6.35162e-92,2.90943e-59,1.35982e-91
310.29,8.7578e-109,6.30715e-92,2.91818e-59,1.35033e-91
310.3,8.78407e-109,6.263e-92,2.92694e-59,1.34091e-91
310.31,8.81042e-109,6.21916e-92,2.93574e-59,1.33156e-91
310.32,8.83686e-109,6.17563e-92,2.94456e-59,1.32227e-91
310.33,8.86337e-109,6.1324e-92,2.95341e-59,1.31305e-91
310.34,8.88996e-109,6.08947e-92,2.96228e-59,1.30389e-91
310.35,8.91663e-109,6.04685e-92,2.97118e-59,1.29479e-91
310.36,8.94338e-109,6.00452e-92,2.98011e-59,1.28576e-91
310.37,8.97021e-109,5.96249e-92,2.98906e-59,1.27679e-91
310.38,8.99712e-109,5.92075e-92,2.99804e-59,1.26789e-91
310.39,9.02411e-109,5.8793e-92,3.00705e-59,1.25904e-91
310.4,9.05118e-109,5.83815e-92,3.01608e-59,1.25026e-91
310.41,9.07833e-109,5.79728e-92,3.02514e-59,1.24154e-91
310.42,9.10557e-109,5.7567e-92,3.03423e-59,1.23288e-91
310.43,9.13289e-109,5.7164e-92,3.04335e-59,1.22428e-91
310.44,9.16028e-109,5.67639e-92,3.05249e-59,1.21574e-91
310.45,9.18777e-109,5.63665e-92,3.06166e-59,1.20726e-91
310.46,9.21533e-109,5.5972e-92,3.07086e-59,1.19884e-91
310.47,9.24298e-109,5.55802e-92,3.08009e-59,1.19047e-91
310.48,9.2707e-109,5.51911e-92,3.08934e-59,1.18217e-91
310.49,9.29852e-109,5.48048e-92,3.09863e-59,1.17392e-91
310.5,9.32641e-109,5.44211e-92,3.10794e-59,1.16573e-91
310.51,9.35439e-109,5.40402e-92,3.11727e-59,1.1576e-91
310.52,9.38245e-109,5.36619e-92,3.12664e-59,1.14953e-91
310.53,9.4106e-109,5.32863e-92,3.13603e-59,1.14151e-91
310.54,9.43883e-109,5.29133e-92,3.14546e-59,1.13355e-91
310.55,9.46715e-109,5.25429e-92,3.15491e-59,1.12564e-91
310.56,9.49555e-109,5.21751e-92,3.16439e-59,1.11779e-91
310.57,9.52404e-109,5.18099e-92,3.17389e-59,1.10999e-91
310.58,9.55261e-109,5.14472e-92,3.18343e-59,1.10225e-91
310.59,9.58127e-109,5.10871e-92,3.19299e-59,1.09456e-91
310.6,9.61001e-109,5.07295e-92,3.20259e-59,1.08692e-91
310.61,9.63884e-109,5.03743e-92,3.21221e-59,1.07934e-91
310.62,9.66776e-109,5.00217e-92,3.22186e-59,1.07181e-91
310.63,9.69676e-109,4.96716e-92,3.23154e-59,1.06434e-91
310.64,9.72585e-109,4.93239e-92,3.24125e-59,1.05691e-91
310.65,9.75503e-109,4.89786e-92,3.25099e-59,1.04954e-91
310.66,9.78429e-109,4.86358e-92,3.26076e-59,1.04222e-91
310.67,9.81365e-109,4.82953e-92,3.27055e-59,1.03495e-91
310.68,9.84309e-109,4.79572e-92,3.28038e-59,1.02773e-91
310.69,9.87262e-109,4.76215e-92,3.29023e-59,1.02056e-91
310.7,9.90224e-109,4.72882e-92,3.30012e-59,1.01344e-91
310.71,9.93194e-109,4.69572e-92,3.31004e-59,1.00637e-91
310.72,9.96174e-109,4.66285e-92,3.31998e-59,9.99351e-92
310.73,9.99162e-109,4.63021e-92,3.32996e-59,9.9238e-92
310.74,1.00216e-108,4.5978e-92,3.33996e-59,9.85457e-92
310.75,1.00517e-108,4.56561e-92,3.34999e-59,9.78583e-92
310.76,1.00818e-108,4.53365e-92,3.36006e-59,9.71757e-92
310.77,1.01121e-108,4.50192e-92,3.37016e-59,9.64979e-92
310.78,1.01424e-108,4.4704e-92,3.38028e-59,9.58247e-92
310.79,1.01728e-108,4.43911e-92,3.39044e-59,9.51563e-92
310.8,1.02033e-108,4.40804e-92,3.40062e-59,9.44925e-92
310.81,1.0234e-108,4.37718e-92,3.41084e-59,9.38334e-92
310.82,1.02647e-108,4.34654e-92,3.42109e-59,9.31789e-92
310.83,1.02955e-108,4.31611e-92,3.43137e-59,9.25289e-92
310.84,1.03263e-108,4.2859e-92,3.44168e-59,9.18834e-92
310.85,1.03573e-108,4.2559e-92,3.45202e-59,9.12425e-92
310.86,1.03884e-108,4.22611e-92,3.46239e-59,9.0606e-92
310.87,1.04196e-108,4.19653e-92,3.47279e-59,8.9974e-92
310.88,1.04508e-108,4.16715e-92,3.48323e-59,8.93464e-92
310.89,1.04822e-108,4.13798e-92,3.49369e-59,8.87232e-92
310.9,1.05136e-108,4.10901e-92,3.50419e-59,8.81043e-92
310.91,1.05452e-108,4.08025e-92,3.51472e-59,8.74897e-92
310.92,1.05768e-108,4.05169e-92,3.52528e-59,8.68794e-92
310.93,1.06085e-108,4.02333e-92,3.53587e-59,8.62734e-92
310.94,1.06403e-108,3.99516e-92,3.54649e-59,8.56716e-92
310.95,1.06723e-108,3.9672e-92,3.55715e-59,8.5074e-92
310.96,1.07043e-108,3.93943e-92,3.56783e-59,8.44805e-92
310.97,1.07364e-108,3.91185e-92,3.57855e-59,8.38912e-92
310.98,1.07686e-108,3.88447e-92,3.58931e-59,8.3306e-92
310.99,1.08009e-108,3.85728e-92,3.60009e-59,8.27249e-92
311,1.08333e-108,3.83028e-92,3.61091e-59,8.21479e-92
311.01,1.08658e-108,3.80346e-92,3.62176e-59,8.15748e-92
311.02,1.08984e-108,3.77684e-92,3.63264e-59,8.10058e-92
311.03,1.09311e-108,3.7504e-92,3.64355e-59,8.04407e-92
311.04,1.09639e-108,3.72415e-92,3.6545e-59,7.98796e-92
311.05,1.09968e-108,3.69808e-92,3.66548e-59,7.93224e-92
311.06,1.10298e-108,3.67219e-92,3.67649e-59,7.87691e-92
311.07,1.10629e-108,3.64649e-92,3.68754e-59,7.82196e-92
311.08,1.10961e-108,3.62096e-92,3.69862e-59,7.7674e-92
311.09,1.11293e-108,3.59562e-92,3.70973e-59,7.71322e-92
311.1,1.11627e-108,3.57045e-92,3.72087e-59,7.65942e-92
311.11,1.11962e-108,3.54545e-92,3.73205e-59,7.60599e-92
311.12,1.12298e-108,3.52064e-92,3.74327e-59,7.55293e-92
311.13,1.12635e-108,3.49599e-92,3.75451e-59,7.50025e-92
311.14,1.12973e-108,3.47152e-92,3.76579e-59,7.44793e-92
311.15,1.13312e-108,3.44722e-92,3.77711e-59,7.39597e-92
311.16,1.13652e-108,3.42309e-92,3.78846e-59,7.34438e-92
311.17,1.13993e-108,3.39913e-92,3.79984e-59,7.29315e-92
311.18,1.14335e-108,3.37533e-92,3.81126e-59,7.24228e-92
311.19,1.14678e-108,3.35171e-92,3.82271e-59,7.19176e-92
311.2,1.15022e-108,3.32824e-92,3.83419e-59,7.14159e-92
311.21,1.15367e-108,3.30495e-92,3.84571e-59,7.09178e-92
311.22,1.15713e-108,3.28181e-92,3.85727e-59,7.04231e-92
311.23,1.1606e-108,3.25884e-92,3.86886e-59,6.99318e-92
311.24,1.16408e-108,3.23603e-92,3.88048e-59,6.9444e-92
311.25,1.16757e-108,3.21337e-92,3.89214e-59,6.89596e-92
311.26,1.17108e-108,3.19088e-92,3.90383e-59,6.84786e-92
311.27,1.17459e-108,3.16854e-92,3.91556e-59,6.80009e-92
311.28,1.17811e-108,3.14636e-92,3.92733e-59,6.75266e-92
311.29,1.18165e-108,3.12434e-92,3.93913e-59,6.70555e-92
311.3,1.18519e-108,3.10247e-92,3.95096e-59,6.65878e-92
311.31,1.18875e-108,3.08075e-92,3.96283e-59,6.61233e-92
311.32,1.19232e-108,3.05919e-92,3.97474e-59,6.5662e-92
311.33,1.19589e-108,3.03777e-92,3.98668e-59,6.5204e-92
311.34,1.19948e-108,3.01651e-92,3.99866e-59,6.47492e-92
311.35,1.20308e-108,2.99539e-92,4.01067e-59,6.42975e-92
311.36,1.20669e-108,2.97443e-92,4.02272e-59,6.3849e-92
311.37,1.21031e-108,2.9536e-92,4.03481e-59,6.34036e-92
311.38,1.21394e-108,2.93293e-92,4.04693e-59,6.29613e-92
311.39,1.21758e-108,2.9124e-92,4.05909e-59,6.25221e-92
311.4,1.22123e-108,2.89201e-92,4.07129e-59,6.2086e-92
311.41,1.2249e-108,2.87177e-92,4.08352e-59,6.16529e-92
311.42,1.22857e-108,2.85167e-92,4.09579e-59,6.12229e-92
311.43,1.23226e-108,2.8317e-92,4.10809e-59,6.07958e-92
311.44,1.23595e-108,2.81188e-92,4.12044e-59,6.03717e-92
311.45,1.23966e-108,2.7922e-92,4.13282e-59,5.99506e-92
311.46,1.24338e-108,2.77265e-92,4.14523e-59,5.95324e-92
311.47,1.24711e-108,2.75324e-92,4.15769e-59,5.91171e-92
311.48,1.25085e-108,2.73397e-92,4.17018e-59,5.87048e-92
311.49,1.2546e-108,2.71483e-92,4.18271e-59,5.82953e-92
311.5,1.25837e-108,2.69583e-92,4.19527e-59,5.78886e-92
311.51,1.26214e-108,2.67696e-92,4.20788e-59,5.74848e-92
311.52,1.26593e-108,2.65822e-92,4.22052e-59,5.70838e-92
311.53,1.26973e-108,2.63961e-92,4.2332e-59,5.66856e-92
311.54,1.27354e-108,2.62114e-92,4.24592e-59,5.62902e-92
311.55,1.27736e-108,2.60279e-92,4.25868e-59,5.58976e-92
311.56,1.28119e-108,2.58457e-92,4.27147e-59,5.55077e-92
311.57,1.28503e-108,2.56648e-92,4.28431e-59,5.51205e-92
311.58,1.28889e-108,2.54851e-92,4.29718e-59,5.4736e-92
311.59,1.29276e-108,2.53067e-92,4.31009e-59,5.43541e-92
311.6,1.29663e-108,2.51296e-92,4.32304e-59,5.3975e-92
311.61,1.30052e-108,2.49537e-92,4.33603e-59,5.35985e-92
311.62,1.30442e-108,2.4779e-92,4.34906e-59,5.32246e-92
311.63,1.30834e-108,2.46055e-92,4.36212e-59,5.28533e-92
311.64,1.31226e-108,2.44333e-92,4.37523e-59,5.24847e-92
311.65,1.3162e-108,2.42623e-92,4.38837e-59,5.21185e-92
311.66,1.32015e-108,2.40924e-92,4.40156e-59,5.1755e-92
311.67,1.32411e-108,2.39238e-92,4.41478e-59,5.1394e-92
311.68,1.32808e-108,2.37563e-92,4.42805e-59,5.10355e-92
311.69,1.33207e-108,2.359e-92,4.44135e-59,5.06795e-92
311.7,1.33606e-108,2.34249e-92,4.4547e-59,5.0326e-92
311.71,1.34007e-108,2.32609e-92,4.46808e-59,4.99749e-92
311.72,1.34409e-108,2.30981e-92,4.4815e-59,4.96263e-92
311.73,1.34812e-108,2.29364e-92,4.49497e-59,4.92801e-92
311.74,1.35217e-108,2.27758e-92,4.50847e-59,4.89364e-92
311.75,1.35622e-108,2.26164e-92,4.52202e-59,4.8595e-92
311.76,1.36029e-108,2.24581e-92,4.53561e-59,4.8256e-92
311.77,1.36437e-108,2.23009e-92,4.54923e-59,4.79194e-92
311.78,1.36847e-108,2.21448e-92,4.5629e-59,4.75852e-92
311.79,1.37257e-108,2.19898e-92,4.57661e-59,4.72532e-92
311.8,1.37669e-108,2.18358e-92,4.59036e-59,4.69236e-92
311.81,1.38082e-108,2.1683e-92,4.60415e-59,4.65963e-92
311.82,1.38496e-108,2.15312e-92,4.61799e-59,4.62713e-92
311.83,1.38912e-108,2.13805e-92,4.63186e-59,4.59485e-92
311.84,1.39328e-108,2.12308e-92,4.64578e-59,4.5628e-92
311.85,1.39746e-108,2.10822e-92,4.65974e-59,4.53097e-92
311.86,1.40166e-108,2.09346e-92,4.67374e-59,4.49936e-92
311.87,1.40586e-108,2.07881e-92,4.68778e-59,4.46798e-92
311.88,1.41008e-108,2.06426e-92,4.70186e-59,4.43681e-92
311.89,1.41431e-108,2.04981e-92,4.71599e-59,4.40586e-92
311.9,1.41855e-108,2.03546e-92,4.73016e-59,4.37513e-92
311.91,1.42281e-108,2.02121e-92,4.74437e-59,4.34461e-92
311.92,1.42708e-108,2.00706e-92,4.75863e-59,4.3143e-92
311.93,1.43136e-108,1.99301e-92,4.77292e-59,4.28421e-92
311.94,1.43565e-108,1.97906e-92,4.78726e-59,4.25432e-92
311.95,1.43996e-108,1.96521e-92,4.80165e-59,4.22465e-92
311.96,1.44428e-108,1.95145e-92,4.81607e-59,4.19518e-92
311.97,1.44861e-108,1.93779e-92,4.83054e-59,4.16591e-92
311.98,1.45296e-108,1.92423e-92,4.84506e-59,4.13685e-92
311.99,1.45732e-108,1.91076e-92,4.85961e-59,4.108e-92
312,1.46169e-108,1.89738e-92,4.87421e-59,4.07934e-92
312.01,1.46607e-108,1.8841e-92,4.88886e-59,4.05089e-92
312.02,1.47047e-108,1.87091e-92,4.90355e-59,4.02263e-92
312.03,1.47488e-108,1.85782e-92,4.91828e-59,3.99457e-92
312.04,1.47931e-108,1.84481e-92,4.93306e-59,3.96671e-92
312.05,1.48374e-108,1.8319e-92,4.94788e-59,3.93904e-92
312.06,1.4882e-108,1.81907e-92,4.96274e-59,3.91156e-92
312.07,1.49266e-108,1.80634e-92,4.97765e-59,3.88427e-92
312.08,1.49714e-108,1.7937e-92,4.99261e-59,3.85718e-92
312.09,1.50163e-108,1.78114e-92,5.00761e-59,3.83027e-92
312.1,1.50613e-108,1.76867e-92,5.02266e-59,3.80355e-92
312.11,1.51065e-108,1.75629e-92,5.03775e-59,3.77702e-92
312.12,1.51519e-108,1.744e-92,5.05288e-59,3.75067e-92
312.13,1.51973e-108,1.73179e-92,5.06806e-59,3.72451e-92
312.14,1.52429e-108,1.71967e-92,5.08329e-59,3.69853e-92
312.15,1.52886e-108,1.70763e-92,5.09856e-59,3.67273e-92
312.16,1.53345e-108,1.69568e-92,5.11388e-59,3.64711e-92
312.17,1.53805e-108,1.68381e-92,5.12925e-59,3.62167e-92
312.18,1.54266e-108,1.67202e-92,5.14466e-59,3.59641e-92
312.19,1.54729e-108,1.66032e-92,5.16011e-59,3.57132e-92
312.2,1.55193e-108,1.64869e-92,5.17562e-59,3.54641e-92
312.21,1.55659e-108,1.63715e-92,5.19117e-59,3.52167e-92
312.22,1.56126e-108,1.62569e-92,5.20677e-59,3.49711e-92
312.23,1.56594e-108,1.61431e-92,5.22241e-59,3.47271e-92
312.24,1.57064e-108,1.60301e-92,5.2381e-59,3.44849e-92
312.25,1.57535e-108,1.59179e-92,5.25384e-59,3.42443e-92
312.26,1.58008e-108,1.58065e-92,5.26962e-59,3.40055e-92
312.27,1.58482e-108,1.56958e-92,5.28546e-59,3.37682e-92
312.28,1.58957e-108,1.5586e-92,5.30134e-59,3.35327e-92
312.29,1.59434e-108,1.54769e-92,5.31726e-59,3.32988e-92
312.3,1.59913e-108,1.53685e-92,5.33324e-59,3.30665e-92
312.31,1.60392e-108,1.5261e-92,5.34926e-59,3.28358e-92
312.32,1.60873e-108,1.51541e-92,5.36533e-59,3.26068e-92
312.33,1.61356e-108,1.5048e-92,5.38146e-59,3.23794e-92
312.34,1.6184e-108,1.49427e-92,5.39762e-59,3.21535e-92
312.35,1.62326e-108,1.48381e-92,5.41384e-59,3.19292e-92
312.36,1.62813e-108,1.47342e-92,5.43011e-59,3.17065e-92
312.37,1.63301e-108,1.46311e-92,5.44642e-59,3.14853e-92
312.38,1.63791e-108,1.45287e-92,5.46279e-59,3.12657e-92
312.39,1.64282e-108,1.4427e-92,5.4792e-59,3.10476e-92
